ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COSIS;5200503005;31;Atividades de TI fora do horário;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0042COSIS;5200503005;32;Fretado Silvio;730;730;730;730;730;730;730;730;730;730;730;730
2019;C0042COSNR;5200503005;30;Cálculo de utilização de táxi com base na média de utilização de 2018.;450;450;450;450;450;450;450;450;450;450;450;450
2019;C0042COSOP;5200502003;30;Rateio do anel MPLS de dupla abordagem (nó Locaweb).;4350;4350;4350;4350;4350;4350;4350;4350;4350;4350;4350;4350
2019;C0042COSOP;5200502003;31;Serviço de conference call;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0042COSOP;5200503002;30;Fitas para backup de dados.;0;0;0;0;0;12000;0;0;0;0;0;0
2019;C0042COSOP;5200503002;31;Compra de materiais diversos como DVDs, CDs, chaveadores, etc.;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042COSOP;5200504010;;Manutenção equipamentos elétricos e nobreak (44,6k), Manutenção diversas (26k), Equipamento contra incêndios (7k);4100;4100;4100;4100;24000;12000;4100;4100;4100;4100;4100;4100
2019;C0042COSOP;5200504018;;Armazenamento de Mídia em guarda externa contendo dados dos sistemas corporativos.;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2019;C0042COSOP;5200504019;30;Transporte equipamentos entre escritórios;0;0;500;0;0;500;0;0;500;0;0;500
2019;C0042COSOP;5200504020;30;Ferramenta de backup de dados dos servidores da Cyrela.;0;0;32500;0;0;0;0;0;0;0;0;0
2019;C0042COSOP;5200504020;31;Sistema de base de dados de CEP para CRM;0;0;6000;0;0;0;0;0;0;0;0;0
2019;C0042COSOP;5200504020;32;Certificado Digital para os sistemas da Cyrela;0;0;0;1500;0;0;0;0;0;0;0;0
2019;C0042COSOP;5200504020;33;Manutenção anual de licenças de Windows Server, SQL Server, CRM Server, Project Server e Visual Studio.;0;0;0;0;0;298350;0;0;0;0;0;0
2019;C0042COSOP;5200504020;34;Manutenção anual do sistema de chamados de TI.;2160;2160;2160;2160;2160;2160;22160;2160;2160;2160;2160;2160
2019;C0042COSOP;5200504020;35;Manutenção software VPN Cisco para 250 usuários;0;0;0;0;0;0;0;0;0;0;2500;0
2019;C0042COSOP;5200504020;36;Suporte Premier dos serviços e produtos da Microsoft;0;0;0;0;0;0;0;88000;0;0;0;0
2019;C0042COSOP;5200504020;37;Serviço de comunicação financeira entre bancos e Cyrela.;9900;9900;9900;9900;9900;9900;9900;9900;9900;9900;9900;10500
2019;C0042COSOP;5200504020;38;Acesso remoto a computadores;800;800;800;800;800;800;800;800;800;800;800;800
2019;C0042COSOP;5200504020;39;Serviço de administração de banco de dados.;17325;17325;17325;17325;17325;17325;17325;17325;17325;17325;17325;17325
2019;C0042COSOP;5200504020;40;Manutenção Data Center FLS e Rócio;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000
2019;C0042COSPT;5200504020;30;Manutenção anual SAP (ECC) e SAP JAM parcela 4 de 5;0;0;1372800;0;0;0;0;0;0;0;177800;0
2019;C0042COSPT;5200504020;31;Manutenção licenças: Office, Visio, Project, Skype, Archive Mail, CRM.;0;0;0;0;0;0;1890000;0;0;0;0;0
2019;C0042COSPT;5200504020;32;Symantec - Antivirus;0;0;86500;0;0;0;0;0;0;0;0;0
2019;C0042COSPT;5200504020;33;Manutenção 5 usuários para consulta legado Viábil;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042COSPT;5200504020;34;Renovação do Workfront/Attask;0;0;0;450000;0;0;0;0;0;0;0;0
2019;C0042COSPT;5200504020;35;Manutenção anual do Thinkcell;0;0;0;0;0;0;0;0;0;25000;0;0
2019;C0042COSPT;5200504020;36;60 licenças PowerBI Pro;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400
2019;C0042COSPT;5200504020;37;Reembolso CCP SAP;-22250;-22250;-22250;-22250;-22250;-22250;-22250;-22250;-22250;-22250;-22250;-22250
2019;C0042COSPT;5200504020;38;Software Gestão de Documentos Cyrela;6600;6600;6600;6600;6600;6600;6600;6600;6600;7000;7000;7000
2019;C0042COSPT;5200504020;39;Hospedagem Data center dos sistemas corporativos Cyrela.;120000;132000;120000;120000;120000;120000;120000;120000;120000;120000;120000;120000
2019;C0042COSPT;5200504020;40;hosting sistema E-law;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000
2019;C0042COSPT;5200504020;41;Sistema para gestão de despesas de viagens e reembolsos que será implantando nesse ano (2019).;43200;0;0;0;0;0;0;0;0;0;0;0
2019;C0042COSTP;5200503002;30;R$ 10 por pessoa/mês;20;20;20;20;20;20;20;20;20;20;20;20
2019;C0042COSTP;5200503003;;500 cartões de visita por pessoa/ano = R$ 210/pessoa;35;35;35;35;35;35;35;35;35;35;35;35
2019;C0042COSTP;5200503005;30;Serviços de taxi e uber considerando R$ 1.000 por pessoa/mês;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042COTES;5200502003;30;Equipe possui 10 ramais.;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0042COTES;5200502004;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042COTES;5200503005;30;Serviços com taxi, uber;125;125;125;125;125;125;125;125;125;125;125;125
2019;C0042COTES;5200503008;;;650;650;650;650;650;650;650;650;650;650;650;650
2019;C0042COTES;5200504019;30;Serviços de motoboy;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042CSABH;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042CSABH;5200503003;;;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042CSABH;5200503005;30;Serviço de taxi e reuniões externas em BH e Brasilia.;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042CSABH;5200504008;;Locação impressora;350;350;350;350;350;350;350;350;350;350;350;350
2019;C0042CSABH;5200504010;;Reparação de computadores Kessia e Ana Vanessa;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042EQCOC;5200503002;30;Materiais de Escritório;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042EQCOC;5200503003;;Cartões de Visita;500;0;0;0;0;0;0;0;0;0;0;0
2019;C0042EQCOC;5200503005;30;Reembolso mensal de combustível;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042EQINL;5200503002;30;R$10,00 por pessoa/mês;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042EQINL;5200503003;;500 cartões por pessoa/ ano = R$210,00 por pessoa = 210*5 = 1050;87;87;87;87;87;87;87;87;87;87;87;87
2019;C0042EQINL;5200503005;30;Uber, cabify, 99 taxi R$500 por pessoa/mês;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2019;C0042EQLVZ;5200503002;30;R$10 por pessoa/mês;10;10;10;10;10;10;10;10;10;10;10;10
2019;C0042EQLVZ;5200503003;;;17;17;17;17;17;17;17;17;17;17;17;17
2019;C0042EQLVZ;5200503005;30;Uber, 99 Taxi e Cabify R$ 1.000,00 / pessoa mês para PDV e Tec.Segurança;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042EQLVZ;5200503009;;Custo notebook;0;3000;0;0;0;0;0;0;0;0;0;0
2019;C0042EQPDL;5200503002;30;Fornecedor/Serviço: Serviço adm (pendente)\nObs: R$10,00 por pessoa/mês;30;30;30;30;30;30;30;30;30;30;30;30
2019;C0042EQPDL;5200503003;;500 cartões pessoa/ano = 210,00/pessoa;53;53;53;53;53;53;53;53;53;53;53;53
2019;C0042EQPDL;5200503005;30;Uber, Cabify e 99 taxi R$ 1.000,00 / pessoa mês para PDV e Tec.Segurança;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2019;C0042EQPDV;5200503002;30;Obs: R$ 10 por pessoa/mês;30;30;30;30;30;30;30;30;30;30;30;30
2019;C0042EQPDV;5200503003;;500 cartões de visita= R$ 210/pessoa= R$ 630;53;53;53;53;53;53;53;53;53;53;53;53
2019;C0042EQPDV;5200503005;30;Serviço de taxi/uber (R$ 1.000 por pessoa/mês);3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2019;C0042EQPRO;5200503003;;;550;550;550;550;550;550;550;550;550;550;550;550
2019;C0042EQPRO;5200503005;30;Custo com transporte para prefeituras, cartórios e outros locais. Alem de reembolso de despesas.;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042EQREP;5200502004;;valores referente as notificações com AR;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0042EQREP;5200503005;30;utilização de Uber para reuniões externas nos escritórios (J silveira, Germanos) reembolso estacionamento funcionaria Queila omena;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042EQREP;5200503008;;Reconhecimento de firmas das retificações de ALF particular..;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042EQREP;5200504012;30;Valores referente café da manha do time núcleo de acordos ( um café a cada trimestre);150;150;150;150;150;150;150;150;150;150;150;150
2019;C0042EQRHU;5200208006;30;Reembolso;620;620;620;620;620;620;620;620;620;620;620;620
2019;C0042EQRHU;5200208006;31;manutenção das bolsas 2018 - R$ 46.825\nNovas bolsas aprovadas 2019 - R$ 129.000\nTOTAL R$ 175.825;14653;14652;14652;14652;14652;14652;14652;14652;14652;14652;14652;14652
2019;C0042EQRHU;5200208006;32;Cursos e Coaching;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
2019;C0042EQRHU;5200208006;33;Cursos Presenciais para colaboradores;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
2019;C0042EQRHU;5200208006;34;Inscrição conforme política.;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2019;C0042EQRHU;5200208006;35;Semana do Conhecimento + Reunião Geral RH;0;0;0;0;0;0;0;30000;0;15000;0;0
2019;C0042EQRHU;5200501001;;Auxilio Moradia - Carol;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042EQRHU;5200502003;30;CALL QUINZENAL;285;285;285;285;285;285;285;285;285;285;285;285
2019;C0042EQRHU;5200502003;31;CALL INTERNO DE RESULTADOS;0;0;2800;0;2800;0;0;2800;0;0;2800;0
2019;C0042EQRHU;5200502004;;;40;40;40;40;40;40;40;40;40;40;40;40
2019;C0042EQRHU;5200502005;;Cadernos, Book PDA, Calendário;500;500;1500;500;500;500;500;500;500;500;500;500
2019;C0042EQRHU;5200503003;;;250;750;750;750;750;750;750;750;750;750;750;250
2019;C0042EQRHU;5200503005;30;Deslocamentos Aeroporto;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042EQRHU;5200503005;31;Reembolsos em gerais;1000;1000;250;1000;1000;250;1000;1000;250;2400;1000;2000
2019;C0042EQRHU;5200504002;30;Coaching Executivos;0;12000;12000;0;0;0;0;0;0;0;0;0
2019;C0042EQRHU;5200504002;31;Peças de comunicação diversas (Quinzena feedback, materiais datas comemorativas etc);8000;0;0;7000;0;0;5000;0;0;5000;0;0
2019;C0042EQRHU;5200504002;32;Acesso para recrutamento;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042EQRHU;5200504002;33;Quinzena do Feedback;1500;0;0;1500;0;0;1500;0;0;1500;0;0
2019;C0042EQRHU;5200504002;34;Datas Comemorativas;0;0;3500;0;5000;3500;0;0;5000;0;0;0
2019;C0042EQRHU;5200504002;35;Placas de Reconhecimento;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042EQRHU;5200504002;36;Semana do Conhecimento - infraestrutura completa (iluminação, palco, som, produção).;0;0;0;0;0;0;0;0;0;40000;0;0
2019;C0042EQRHU;5200504009;;Férias na Cyrela e Programa PDA;0;0;1000;0;0;0;3500;0;0;0;0;0
2019;C0042EQRHU;5200504012;30;Verba de 420,00 por pessoa = R$ 252.000;0;0;0;0;0;0;0;0;0;0;252000;0
2019;C0042EQRHU;5200504012;31;Férias na Cyrela;0;0;0;0;0;0;20000;0;0;0;0;0
2019;C0042EQRHU;5200504012;32;Integração, Reuniões com Liderança, RH, Treinamentos Presenciais;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750
2019;C0042EQRHU;5200504012;33;Auditório e Salas por indisponibilidade FLS;1000;1000;1000;1000;1000;1000;1000;1000;1000;7000;1000;0
2019;C0042EQRHU;5200504012;34;Reunião Geral 600 colaboradores;0;35000;0;0;0;0;35000;0;0;0;0;0
2019;C0042EQRHU;5200504012;35;Bolo + Bomboniere;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042EQRHU;5200504012;36;Pacote melhorias clima - aprovado presidencia;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042EQRHU;5200504012;37;Pacote melhorias clima - aprovado presidencia;0;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0
2019;C0042EQRHU;5200504012;38;Buffet Semana do Conhecimento;0;0;0;0;0;0;0;0;0;4500;0;0
2019;C0042EQRHU;5200504012;39;Reunião Geral RH;0;0;0;0;0;0;0;0;0;8000;0;0
2019;C0042EQRHU;5200504020;30;Manutenção Cyliga e melhorias;8300;8300;8300;8300;8300;8300;8300;8300;8300;8300;8300;8300
2019;C0042EQRHU;5200504021;;Coroa de Flores;3000;0;0;0;0;0;0;0;0;0;0;0
2019;C0042ESLAF;5200501001;;;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600
2019;C0042ESLAF;5200501002;;;150;150;150;150;150;150;150;150;150;150;150;150
2019;C0042ESLAF;5200501003;;;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042ESLAF;5200502001;;;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
2019;C0042ESLAF;5200502003;30;EBR/GVT/VIVO;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042ESLAF;5200502004;;;400;400;400;400;400;400;400;400;400;400;400;400
2019;C0042ESLAF;5200502007;;;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042ESLAF;5200503003;;;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042ESLAF;5200503004;30;café/acucar\copos;350;350;350;350;350;350;350;350;350;350;350;350
2019;C0042ESLAF;5200504002;30;Src/Prismatel;800;800;800;800;800;800;800;800;800;800;800;800
2019;C0042ESLAF;5200504008;;Solution;700;700;700;700;700;700;700;700;700;700;700;700
2019;C0042ESLAF;5200505002;;;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042ESTAG;5200502005;;Book PDA;0;0;400;0;0;0;0;0;0;0;0;0
2019;C0042ESTAG;5200503002;30;Compra de livros - Programa PDA Brasil;0;0;800;0;0;800;0;0;800;0;0;0
2019;C0042ESTAG;5200503005;30;Uber;0;0;500;0;0;0;500;0;0;0;0;0
2019;C0042ESTAG;5200504002;30;cia de Estágio (pendente)\nObs: Custo de contratação de 13 estagiários\nR$ 2.500 por candidato contratado.;0;0;32500;0;0;0;0;0;0;0;0;0
2019;C0042ESTAG;5200504012;30;Café com RH;0;0;0;250;0;250;0;250;0;250;0;0
2019;C0042ESTAG;5200504012;31;Restaurante;0;0;800;0;0;0;0;0;0;0;0;0
2019;C0042FTAES;5200501001;;;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0
2019;C0042FTAES;5200502003;30;telefone móvel claro para uso da equipe financeira;100;100;100;100;100;100;100;0;0;0;0;0
2019;C0042FTAES;5200502004;;;500;500;500;500;500;500;500;0;0;0;0;0
2019;C0042FTAES;5200504008;;;200;200;200;200;200;200;200;0;0;0;0;0
2019;C0042FTAES;5200504019;30;SERVIÇOS DE MOTO BOY;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0
2019;C0042GEMKT;5200503002;30;R$ 50/mês de Materiais de Escritório;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042GEMKT;5200503002;31;Envelopes: R$ 500/mês (Living e Cyrela);500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042GEMKT;5200503003;;Cartões de Visita;500;0;0;0;0;0;0;0;0;0;0;0
2019;C0042GEMKT;5200503005;30;Despesas com locomoção: R$ 300/mês;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042GEMKT;5200503005;31;Selos de Estacionamento para fornecedores e clientes.;180;180;180;180;180;180;180;180;180;180;180;10180
2019;C0042GETES;5200503005;30;uber / estapar - reuniao em bancos;50;50;50;50;50;50;50;50;50;50;50;50
2019;C0042ITAMB;5200501001;;Aluguel do prédio pago à pessoa física.;88630;88630;88630;88630;88630;95277;95277;95277;95277;95277;95277;95277
2019;C0042ITAMB;5200501002;;Comgás - Fornecimento de Gás GLP;450;450;450;450;450;450;450;450;450;450;450;450
2019;C0042ITAMB;5200501003;;Materiais diversos: Civil, elétrica, hidráulica e ar condicionado.\nConfecção de chaves e Carimbos\nLimpeza e Higienização Caixas D'agua\nRecarga de Extintores;4450;7450;4450;4450;4450;4450;4450;5650;4450;4450;4450;4450
2019;C0042ITAMB;5200502001;;Fatura AES Eletropaulo;32000;32000;32000;32000;32000;32000;32000;32000;32000;32000;32000;32000
2019;C0042ITAMB;5200502002;;Fatura Sabesp;11500;11500;11500;11500;11500;11500;11500;11500;11500;11500;11500;11500
2019;C0042ITAMB;5200502007;;Materiais de higiene\nDesratização e dedetização\nColeta de resíduo\nLimpeza de fachada;9000;31000;16000;9000;9000;9000;9000;9000;9000;9000;9000;9000
2019;C0042ITAMB;5200502009;;Epl Seguros (Infraestrutura + Ativos);1309;1309;1309;1309;1309;1309;1309;1309;1309;1309;1309;1309
2019;C0042ITAMB;5200503002;30;Materiais de Escritório;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500
2019;C0042ITAMB;5200503003;;Estacionamento Plenty Park;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042ITAMB;5200503004;30;Sales materiais para Copa\nGrancoffee 2 vending machine;5400;5400;5400;5400;5400;5400;5400;5400;5400;5400;5400;5400
2019;C0042ITAMB;5200503005;30;Uber e lanches pós expediente.;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042ITAMB;5200504002;30;Treinamento equipe de brigada CyHouse;0;0;0;0;0;0;0;0;0;6200;0;0
2019;C0042ITAMB;5200504008;;Brastemp - Locação de bebedouros\nATGB - Monitoramento e Manutenção (Controles de Acessos);7359;7401;7401;7401;7911;7911;7911;7911;7911;7911;7911;7911
2019;C0042ITAMB;5200504010;;Via Energia - Manutenção gerador\nAtlas Schindler - Manutenção Elevador\nMv - Manutenção Subestção\nConab - Manutenção de Bombas de reclaque;4013;8413;4013;4013;4013;4063;4063;8900;4450;4450;4450;4450
2019;C0042ITAMB;5200504018;;Iron Mountain - Guarda Externa Física;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500
2019;C0042ITAMB;5200504021;;Manutenção do Jardim;1200;1200;3200;1200;1200;1200;1200;1200;3200;1200;1200;1200
2019;C0042ITAMB;5200505002;;IPTU - Imposto Predial Territorial Urbano;18389;18389;18389;18389;18389;18389;18389;18389;18389;18389;0;0
2019;C0042OPEHE;5200502004;;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042OPEHE;5200502005;;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042OPEHE;5200503003;;;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2019;C0042OPEHE;5200503005;30;Almoço com clientes;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2019;C0042OPEHE;5200503008;;;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
2019;C0042OPEHE;5200504002;30;Advogados para estruturação da Operação: pareceres para operação, estruturação de FIDC, operações estruturadas não pagas pelo cliente\nImplantação do CRM, portal internet e APIs com motores de credito, imovel, etc\nMensalidades de sistemas da operação (PH3A, Eimovel, etc)\nMarketing instirucuinal;0;0;0;300000;375000;150000;500000;375000;150000;300000;200000;375000
2019;C0042RHCOR;5200503005;30;Reembolsos;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0042SLAES;5200501001;;;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
2019;C0042SLAES;5200501003;;;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680
2019;C0042SLAES;5200502001;;;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500
2019;C0042SLAES;5200502003;30;serviços de internet e telefonia Cyrela SLZ;12020;12020;12020;12020;12020;12020;12020;12020;12020;12020;12020;12020
2019;C0042SLAES;5200502004;;;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700
2019;C0042SLAES;5200502007;;;4000;0;0;0;4000;0;0;0;4000;0;0;0
2019;C0042SLAES;5200503002;30;compra de materiais de expediente (papel, canetas, pastas etc...);2500;0;0;0;2500;0;0;2500;0;0;0;0
2019;C0042SLAES;5200503004;30;MATERIAIS (AÇÚCAR, CHÁ ETC...);2000;0;0;0;2000;0;0;0;2000;0;0;0
2019;C0042SLAES;5200503008;;;350;350;350;350;350;350;350;350;350;350;350;350
2019;C0042SLAES;5200503011;;;0;3500;0;0;0;0;0;0;0;0;0;0
2019;C0042SLAES;5200504008;;;4885;4885;4885;4885;4885;4885;4885;4885;4885;4885;4885;4885
2019;C0042SLAES;5200504010;;;7109;7109;7109;7109;7109;7109;7109;7109;7109;7109;7109;7109
2019;C0042SLAES;5200504019;30;serviços de moto boy;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800
2019;C0042SLAES;5200504025;30;SERVIÇO DE TÉCNICO DE TI PARA ATENDIMENTOS EXTERNOS E EMERGÊNCIAIS.;0;1640;1640;1640;1640;1640;1640;1640;1640;1640;1640;1640
2019;C0042SLCOB;5200202002;;;500;500;500;500;500;500;500;500;500;500;500;500
2019;C0042SLCOB;5200503005;30;Transporte para atividades externas de funcionarios;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042SLJUR;5200208013;;;1900;1900;1900;1900;1900;1400;1400;1400;1400;1400;1400;1400
2019;C0042SLREP;5200202002;;;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2019;C0042SLREP;5200503005;30;Transporte para atividade externa de Funcionarios.;300;300;300;300;300;300;300;300;300;300;300;300
2019;C0042SLRHU;5200208006;30;FORNECEDOR A DEFINIR APÓS REUNIAO DE PLANEJAMENTO DE RH;0;10000;0;0;0;0;0;0;0;0;0;0
2019;C0042SLRHU;5200208008;30;SEXTA FRESH(LANCHE TODA SEXTA), CAMPANHA DE VACINAÇÃO E CESTA DE FIM DE ANO;800;800;800;800;4100;800;800;800;800;800;12000;800
2019;C0042SLRHU;5200502005;;;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042SLRHU;5200503005;30;TRANSPORTE EM VIAGENS E TREINAMENTOS;800;1400;800;800;800;800;800;1400;800;800;800;1400
2019;C0042SLRHU;5200504002;30;DIA DA MULHER, DIA DAS MÃES, DIA DOS PAIS, OUTUBRO ROSA, NOVEMBRO AZUL, ETC;3100;2000;2500;2400;2800;3500;1500;2500;1500;3000;3000;1500
2019;C0042SLRHU;5200504012;30;TREINAMENTOS, FÉRIAS NA CYRELA, FESTA DE FIM DE ANO;0;0;600;0;0;600;0;8600;0;600;0;18000
2019;C0042SOFIN;5200502004;;;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042SOFIN;5200502005;;;0;0;5000;0;0;0;0;5000;0;0;0;0
2019;C0042SOFIN;5200503005;30;almoço com cliente;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2019;C0042SOFIN;5200504002;30;due dilligence de contratos, taxa de gestão, avaliações, advogados para minutas de operações não pagas por clientes;15000;15000;65000;15000;15000;65000;15000;15000;65000;15000;15000;65000
2019;C0042SPAES;5200501001;;LOcação 12 conj 121 e parte do 14 conj 141B = 1.926.000,00\nTaxa de condomínio 12 conj 121 e parte do 14 conj 141B = 552.000,00;206500;206500;206500;206500;206500;206500;206500;206500;206500;206500;206500;206500
2019;C0042SPAES;5200503002;30;Material de escritório em geral;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300
2019;C0042SPAES;5200504025;30;(mensageiros, recepcionistas, telefonistas, aux de limpeza);35000;35000;35000;35000;35000;35000;35000;35000;35000;35000;35000;35000
2019;C0042SPAES;5200505002;;IPTU 12 conj 121 e parte do 14 conj 141B = 205.000,00;17084;17084;17084;17084;17084;17084;17084;17084;17084;17084;17084;17084
2019;C0042SPCNS;5200503005;30;Reembolso de km para acompanhamento e visitas para conservação e manutenção de unidades em estoque.;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2019;C0042SPCOC;5200503005;30;Uber ou 99;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042SPCOC;5200503009;;;16;16;16;16;16;16;16;16;16;16;16;16
2019;C0042SPCRP;5200503003;;Bonificação da equipe pela entrega dos resultados;250;250;250;250;250;250;250;250;250;250;250;250
2019;C0042SPCRP;5200503005;30;Estacionamento Carol + Uber;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042SPCRP;5200504002;30;Aluguel da impressora;180;180;180;180;180;180;180;180;180;180;180;180
2019;C0042SPCRP;5200504012;30;Coffee break para reuniões mensais;100;100;100;100;100;100;100;100;100;100;100;100
2019;C0042SPCRP;5200504019;30;Serviço de cartório, banco e entrega de contrato de financiamento (considerando reajuste do valor - 2 portadores);8800;8800;8800;8800;8800;8800;8800;8800;8800;8800;8800;8800
2019;C0042SPDEN;5200503016;;Anuidade Ibracon;0;0;4000;0;0;0;0;0;0;0;0;0
2019;C0042SPDPA;5200504009;;;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042SPIMM;5200503005;30;Despesas de locomoção;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042SPIMM;5200503009;;;3000;0;0;0;0;0;0;0;0;0;0;0
2019;C0042SPIMM;5200504020;30;software de mapeamento concorrência;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2019;C0042SPIMM;5200504020;31;software de IM - Geolocalização;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2019;C0042SPIMP;5200502003;30;MPLS Nó FLS (4,3k) + Internet Vivo (3,7k) + Rede Visitante Vivo (0,2k);8200;8200;8200;8200;8200;8200;8200;8200;8200;8200;8200;8200
2019;C0042SPIMP;5200502003;31;Internet Contingência Level 3;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600
2019;C0042SPIMP;5200502003;32;igações telefônicas Internacionais.;200;200;200;200;200;200;200;200;200;200;200;200
2019;C0042SPIMP;5200502003;33;Telefonia fixa Vivo Ramais FLS e Rócio;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2019;C0042SPIMP;5200503002;30;Cabos de Rede, Fitas para Backup, Midias de CD/DVD, Mouse/Teclado, ChipCelular, Materiais diversos;800;800;800;800;800;800;800;800;800;800;800;800
2019;C0042SPIMP;5200503002;31;Consumo de papel e tonner;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6500;6500
2019;C0042SPIMP;5200504002;30;serviço de videoconferência;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200
2019;C0042SPIMP;5200504002;31;Help Desk + URA, Field Service Spread;13500;13500;13500;13500;13500;13500;13500;13500;13500;13500;13500;13500
2019;C0042SPIMP;5200504008;;Locação Impressoras-Solution (3,9k/mês) e Aluguel Pinguins (575/mês).;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500
