ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2021;C0304RJAPT;5200503008;;Cartório;20;20;20;20;20;20;20;20;20;20;20;20
2021;C0304RJAPT;5200503016;;Sindicato homologações banco de horas etc...;2800;2000;6000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2021;C0304RJAPT;5200504002;30;Dimep ponto;50;50;50;50;50;50;50;12010;0;0;0;0
2021;C0304RJCAR;5200502005;;;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0304RJCAR;5200503005;30;Deslocamento para a prefeitura para resolução de protestos.;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0304RJCAR;5200504020;30;Pagamento do desenvolvimento do Robô de IPTU.;1500;0;0;0;0;0;0;0;0;0;0;0
2021;C0304RJCAR;5200504020;31;3 licenças Pipefy a 31 dólares (U$1=R$6).;558;558;558;558;558;558;558;558;558;558;558;558
2021;C0304RJCOB;5200502005;;;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0304RJCOB;5200503005;30;Reembolso para deslocamento banco, cartoria e viagens.;400;400;400;400;400;400;400;400;400;400;400;400
2021;C0304RJCOB;5200504002;30;Telefone, serasa e outras despesas.;800;800;800;800;800;800;800;800;800;800;800;800
2021;C0304RJCOB;5200504020;30;Robo para melhoria do processo;400;400;400;400;400;400;400;400;400;400;400;400
2021;C0304RJCOB;5200504020;31;Programa utilizado para controle do processo. 25 dolares por usuario, cotação 6 reais.;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400
2021;C0304RJCTR;5200502005;;;25;25;25;25;25;25;25;25;25;25;25;25
2021;C0304RJCTR;5200503005;30;Plantão viabilidade.;125;125;125;125;125;125;125;125;125;125;125;125
2021;C0304RJDAF;5200410004;;Despesas com ADEMI;2916;2916;2916;2916;2916;2916;2916;2916;2916;37916;2916;37916
2021;C0304RJDAF;5200502005;;;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0304RJDAO;5200503005;30;Condução, lanches e refeições;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0304RJDDI;5200502005;;;25;25;25;25;25;25;25;25;25;25;25;25
2021;C0304RJDDI;5200503005;30;Gastos com Uber e refeições;251;251;251;251;251;251;251;251;251;251;251;251
2021;C0304RJDI1;5200502005;;;82;82;82;82;82;82;82;82;82;82;82;82
2021;C0304RJDI1;5200503005;30;Previsão de reembolsos de despesas;0;0;0;1000;1000;1000;1000;1000;1000;1000;1000;1000
2021;C0304RJIME;5200502005;;;20;20;20;20;20;20;20;20;20;20;20;20
2021;C0304RJIME;5200503005;30;Deslocamentos para visita de concorrentes.;375;375;375;375;375;375;375;375;375;375;375;375
2021;C0304RJIME;5200504002;30;Taxa de associação - informações do mercado.;0;0;0;0;0;0;3500;0;0;0;0;0
2021;C0304RJIME;5200504020;30;Softwares de IM.;6080;33900;0;0;0;0;0;0;0;0;0;0
2021;C0304RJINC;5200503005;30;Reembolso de KM e Transporte com visitas a terrenos, stands, obras e reuniões externas.;700;700;700;700;700;700;700;700;700;700;700;700
2021;C0304RJJUM;5200503005;30;transporte para diligencias/reunioes;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0304RJJUM;5200503008;;;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0304RJJUR;5200502005;;;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0304RJMKT;5200410004;;;16584;16584;16584;16584;16584;16584;16584;16584;16584;16584;16584;16584
2021;C0304RJMKT;5200502005;;;166;166;166;166;166;166;166;166;166;166;166;166
2021;C0304RJMKT;5200503005;30;Uso de taxi para deslocamentos;700;700;700;700;700;700;700;700;700;700;700;700
2021;C0304RJMKT;5200504019;30;Entregas de materiais;10;10;10;10;10;10;10;10;10;10;10;10
2021;C0304RJPDA;5200503005;30;uber - 99 taxis;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0304RJPDA;5200504012;30;Programa de estágio. \nObs: Premiação conclusão dos projetos;0;0;0;0;0;0;0;0;3000;0;0;0
2021;C0304RJPER;5200208008;30;Prevista complementação de Auxilio Creche nos meses de janeiro e fevereiro e inclusão de mais um benefício para possível gravidez no setor de 2020;350;350;0;0;0;0;0;0;350;350;350;350
2021;C0304RJPER;5200502005;;O numero de obras irá dobrar e a equipe crescer em 2021.;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0304RJPER;5200503005;30;Custos para locomoção com taxi e Uber para visitas às obras e órgãos públicos. O valor é superior ao ano anterior pois o número de canteiro de obras irá dobrar.;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2021;C0304RJPIN;5200503003;;qual valor para cartão de visita para coordenadora? indiquei apenas a necessidade, não tem valor indicado no manual.;170;170;0;0;0;0;0;0;0;0;0;0
2021;C0304RJPIN;5200503005;30;Uber e Transportes;500;500;500;500;500;500;500;500;500;500;500;500
2021;C0304RJPLL;5200208008;30;Auxílio Creche Gabriel Deveza (filho Alain) - 6 meses após fevereiro (4o mês);0;0;350;350;350;350;350;350;0;0;0;0
2021;C0304RJPLL;5200502005;;;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0304RJPLL;5200503003;;custo de cartão de visita para os integrantes da equipe. G + 5 ANALISTAS;170;170;170;170;170;170;0;0;0;0;0;0
2021;C0304RJPLL;5200503005;30;Atendimento a obras em andamento + Lançamentos mais distantes;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2021;C0304RJPLL;5200503013;;;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0304RJPLM;5200502005;;;170;170;170;170;170;170;170;170;170;170;170;170
2021;C0304RJPLM;5200503005;30;Despesas com locomoção;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
2021;C0304RJPLO;5200208008;30;AUXILIO CRECHE RENATA BEATRIZ E PREVISÃO DE MAIS UMA COLABORADORA;350;350;700;700;700;700;350;350;0;0;0;0
2021;C0304RJPLO;5200502005;;NUMERO DE OBRAS VAI DOBRAR E IMPRESSÕES DE PROJETOS E RELATORIOS;400;400;400;400;400;400;400;400;400;400;400;400
2021;C0304RJPLO;5200503005;30;UBER E TAXI VISITA A OBRAS , NÚMERO DE CANTEIROS DOBRA COM DISTANCIAS MAIORES DA REGIONAL AUMENTANDOO VALOR PREVISTO ANO ANTERIOR.;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600
2021;C0304RJPRD;5200503005;30;Reembolso das despesas da nova equipe;0;0;0;960;960;960;960;960;960;960;960;960
2021;C0304RJPRD;5200504019;30;Despesas da nova equipe;0;0;0;225;225;225;225;225;225;225;225;225
2021;C0304RJPRE;5200502005;;;327;327;327;327;327;327;327;327;327;327;327;327
2021;C0304RJPRE;5200503004;30;Despesas com Refeições Kosher;207;207;207;207;207;207;207;207;207;207;207;207
2021;C0304RJPRE;5200503005;30;Reembolsos de despesas;31;31;31;31;31;31;31;31;31;31;31;31
2021;C0304RJQUA;5200502005;;Gasto médio mensal(base 2019) = R$ 240,00.\nImpressão de etiquetas para identificação de equipamentos de medição em abril e setembro = 2 x 600 = R$ 1.200,00.;240;240;240;840;240;240;240;240;840;240;240;680
2021;C0304RJQUA;5200503005;30;Orçado com base nos gastos de 2019, já que devido à pandemia, o ano de 2020 não é um bom parâmetro. Além disso, teremos um aumento bastante considerável do número de obras.;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2021;C0304RJQUA;5200504001;30;Auditoria de Monitoração ISO 9001, PBQP-H e ISO 45001. Orçado com base na proposta enviada em 2020 e considerando um reajuste para 2021.\nAuditoria interna Bureau Veritas.;0;30000;0;0;26000;0;0;0;0;0;0;0
2021;C0304RJQUA;5200504002;30;Dynamica = 6 x 4000 = R$ 24.000,00_Poli (fev) - matriz RxI = R$ 12.600,00_Poli (mar) - curso de formação de auditores (3 turmas) = 3 x 4500 = R$ 13.500,00_Poli (mai) - acompanhamento da auditoria externa (5 dias)= R$ 10.500,00_Britez (jul) - consultoria paredes de concreto = R$ 16.800,00_Ambimental (jan/set) - requisitos legais / AxI ambientais = 14100 + 12500 = R$ 26.600,00_Totalitas (ao longo do ano) - trein. NRs = R$ 80.450,00_Preveniere (abr) - avaliação do ambiente de trab. = R$ 16.700,00;20810;23310;20210;27410;17210;10710;23510;10710;19210;10710;6710;10710
2021;C0304RJQUA;5200504010;;Compra de 6 tablets (R$ 1.300,00 cada) para realização dos acompanhamentos de QSMS de forma digital = R$ 7.800,00.\nCalibração de equipamentos de medição = R$ 600,00.;7800;0;0;0;0;0;0;600;0;0;0;0
2021;C0304RJQUA;5200504012;30;Open Eventos - 4 aluguéis do auditório para reuniões de engenharia = 4 x 1670 = R$ 6.680,00\nSL Coffee - Orçamento para todos os coffee-breaks de 2021 = R$ 10.000,00;834;834;2504;834;834;2504;834;834;2504;834;834;2504
2021;C0304RJQUA;5200504020;30;Autodoc - Gestão de Documentos - taxa mensal = 12 x 1840 = R$ 22.080,00\nVerde Ghaia - Monitoramento de Requisitos Legais - taxa mensal = 12 x 733 = R$ 8.796,00\nTarget - Monitoramento de Normas Técnicas - taxa anual = R$ 3.813,00\nMelhorias Autodoc - R$ 10.000,00 (comum às três regionais)\nMelhorias App Vistoria - R$ 10.000,00 (comum às três regionais)\nMelhorias Flexon - R$ 10.000,00 (comum às três regionais);2573;2573;12573;2573;12573;2573;12573;6386;2573;2573;2573;2573
2021;C0304RJRCL;5200202002;;;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600
2021;C0304RJRCL;5200502005;;;350;350;350;350;350;350;350;350;350;350;350;350
2021;C0304RJRCL;5200503005;30;APPS e reembolso combustível/ estacionamento;850;850;850;850;850;850;850;850;850;850;850;850
2021;C0304RJRCL;5200504020;30;Sistema de gravação de ramais;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0304RJREP;5200502005;;;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0304RJREP;5200503005;30;Uber e refeições.;700;700;700;700;700;700;700;700;700;700;700;700
2021;C0304RJREP;5200504012;30;Confraternização.;125;125;125;125;125;125;125;125;125;125;125;125
2021;C0304RJREP;5200504019;30;Loggy, serviços de transporte.;170;170;170;170;170;170;170;170;170;170;170;170
2021;C0304RJREP;5200504020;30;1 acesso ao pipefy;185;185;185;185;185;185;185;185;185;185;185;185
2021;C0304RJRHU;5200208006;30;Fornecedor/Serviço: Treinamentos demandas das áreas \nTreinamentos técnicos conforme demanda das áreas e participação em eventos externos. Treinamentos formação de líderes e soft skils serão de custo corporativo;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2021;C0304RJRHU;5200208006;31;INCENTIVO EDUCACIONAL;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2021;C0304RJRHU;5200208006;32;Voucher de premiação para as metas do programa de estágio.;0;0;3000;0;0;0;0;0;0;0;0;0
2021;C0304RJRHU;5200208008;30;Vacina / cartão 100,00 por colaborador final de ano = mesmo valor 2019;0;0;0;14000;0;0;0;0;0;0;26000;0
2021;C0304RJRHU;5200208008;31;RJZ Cyrela Life - atividades diversas durante o ano;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2021;C0304RJRHU;5200208008;32;Bombom aniversariante do mês;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0304RJRHU;5200208008;33;Parceria Reserva Mini;0;0;2000;0;0;0;0;0;0;0;0;0
2021;C0304RJRHU;5200208008;34;Ação Acolhimento - Retorno de maternidade\nCirurgia de colaborador/ Falecimento;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2021;C0304RJRHU;5200208008;35;Check up 4 diretores e um GG;0;0;18000;0;0;0;0;0;0;0;0;0
2021;C0304RJRHU;5200502005;;;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0304RJRHU;5200504002;30;Custo para 85 estagiários;6800;6800;6800;6800;6800;6800;6800;6800;6800;6800;6800;6800
2021;C0304RJRHU;5200504002;31;Sinduscon - Sindicato;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600
2021;C0304RJRHU;5200504002;32;Calendário e caderno distribuído a todos no início do ano e aos novos funcionários na integração;0;0;5000;0;0;0;0;0;0;0;0;0
2021;C0304RJRHU;5200504002;33;GUP - Plataforma de recrutamento e seleção;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2021;C0304RJRHU;5200504012;30;Base realizado 2019;0;0;0;0;0;0;17000;0;0;0;0;0
2021;C0304RJRHU;5200504012;31;festa final de ano;0;0;0;0;0;0;0;0;0;0;200000;0
2021;C0304RJRHU;5200504012;32;niver mês + coffe treinamentos \n 1500 bolo e 400 coffe treinamentos / mês;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900
2021;C0304RJRHU;5200504012;33;verba para ações diversas\nAlinhado com corporativo prever verba para ações diversas, ex nossa festa junina.;0;0;0;14400;0;0;0;0;0;0;0;0
2021;C0304RJRHU;5200504012;34;Orçando apenas 1 presencial;0;0;0;0;0;0;0;13500;0;0;0;0
2021;C0304RJSUP;5200502005;;media mensal antes da pandemia;60;60;60;60;60;60;60;60;60;60;60;60
2021;C0304RJSUP;5200503005;30;Uber para equipe fazer acompanhamento junto as obras.;600;600;600;600;600;600;600;600;600;600;600;600
2021;C0304RJSUP;5200504007;;Implantação de sistemas (rateio entre as 3 regionais):\nUBIN – Avaliação de fornecedores\nLINKANA – Cadastro de fornecedores;10400;700;700;700;700;700;700;700;700;700;700;700
2021;C0304RJSUP;5200504020;30;Valor mensal dividida entre as tres regionais;1360;1360;1360;1360;1360;1360;1360;1360;1360;1360;1360;1360
2021;C0304RJSUP;5200504020;31;Verba prevista para melhorias no portal de suprimentos;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2021;C0304RJTEC;5200502003;30;Link MPLS 50 Mb - (c/ manut roteador) - Fibra;2009;2009;2009;2009;2009;2009;2009;2210;2210;2210;2210;2210
2021;C0304RJTEC;5200502003;31;Link Internet 50 Mb (c/ manut. Roteador) - Fibra;1243;1367;1367;1367;1367;1367;1367;1367;1367;1367;1367;1367
2021;C0304RJTEC;5200502003;32;Link Internet 100 Mb (Backup) Fibra + 15 Mb (Visitante/Wifi);1114;1114;1114;1114;1114;1114;1114;1114;1114;1114;1114;1114
2021;C0304RJTEC;5200502003;33;Ramais escritório Cyrela (Ligações para Local e DDD/DDI -Fixo e Móvel);2386;2386;2386;2386;2386;2506;2506;2506;2506;2506;2506;2506
2021;C0304RJTEC;5200502003;34;Telefonia Móvel Corporativa;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3520;3520
2021;C0304RJTEC;5200502005;;Custo de locação + impressão/cópia variável de TI. Os valores de impressão/cópia das áreas são alocadas dentro das próprias áreas.;4324;4324;4324;4324;4324;4324;4716;4716;4716;4716;4716;4716
2021;C0304RJTEC;5200503005;30;Uber e 99;80;80;80;80;80;80;80;80;80;80;80;80
2021;C0304RJTEC;5200504010;;;19105;24198;14075;11809;11809;14198;11809;11942;12214;21620;12215;12215
2021;C0304RJTEC;5200504019;30;Eventual Transporte de equipamentos para manutenções;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0304RJTEC;5200504020;30;Licenças: Autocad, GstarCAD, Adobe Photoshop, Adobe Ilustrator, Sketchup, Corel Draw;1750;241588;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750
2021;C0304RJTEC;5200504020;31;Despesas com Licenças adicionais;0;0;61775;0;0;0;0;0;0;0;0;0
2021;C0304RJTEC;5200504020;32;Licenças Adobe Illustrator para novos colaboradores da área de Produto Cyrela;0;0;12603;0;0;0;0;0;0;0;0;0
2021;C0304RJTEC;5200504020;33;Licenças de Adobe Photoshop, Adobe Illustrator e Corel Draw para novos colaboradores da área de MKT Living/Vivaz;0;0;7037;0;0;0;0;0;0;0;0;0
2021;C0304RJVPJ;5200502004;;;750;750;750;750;750;750;750;750;750;750;750;750
2021;C0304RJVPJ;5200502005;;;500;500;500;500;500;500;500;500;500;500;500;500
2021;C0304RJVPJ;5200503005;30;Plantões e Locomoção;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0304SUVEN;5200502005;;;25;25;25;25;25;25;25;25;25;25;25;25
2021;C0304SUVEN;5200503005;30;Condução lançamento e Riomall;80;80;80;80;80;80;80;80;80;80;80;80
2021;C0304SUVEN;5200504020;30;Orçado 13 pessoas, custo de 25 dolares com cotação de 6 reais;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950
2021;C0600PRAES;5200501001;;;1920;1920;1920;1920;1920;1920;1920;1920;1920;1920;1920;1920
2021;C0600PRAES;5200501003;;;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0600PRAES;5200502001;;;650;650;650;650;650;650;650;650;650;650;650;650
2021;C0600PRAES;5200502007;;;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0600PRAES;5200503002;30;Folhas;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600PRAES;5200503004;30;Adoçante, Açúcar, Café, Chá, Filtro de papel, Prato descartável;150;150;150;150;150;150;150;150;150;150;150;150
2021;C0600PRAES;5200503004;31;Purificador de água (escritório);80;80;80;80;80;80;80;80;80;80;80;80
2021;C0600PRAES;5200505002;;;0;0;5200;0;0;0;0;0;0;0;0;0
2021;C0600PRFIN;5200502004;;;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600PRFIN;5200503005;30;PARA CONDUÇÃO DE TRABALHOS EXTERNOS;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0600PRFIN;5200504019;30;Despesas com motoboy;59;59;59;59;59;59;59;59;59;59;59;59
2021;C0600PRRHU;5200208008;30;FRUTAS ESCRITÓRIO;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2021;C0600PRRHU;5200208008;31;VACINAS H1N1;84;84;84;84;84;84;84;84;84;84;84;84
2021;C0600PRRHU;5200504002;30;BOLO ANIVERSÁRIO ESCRITÓRIO;125;125;125;125;125;125;125;125;125;125;125;125
2021;C0600PRRHU;5200504012;30;CONFRATERNIZAÇÃO FINAL DE ANO;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250
2021;C0600PRRHU;5200504019;30;SERVIÇOS DE MOTO-BOY AÇÕES RH;25;25;25;25;25;25;25;25;25;25;25;25
2021;C0600PRRHU;5200505004;;;584;584;584;584;584;584;584;584;584;584;584;584
2021;C0600RSAES;5200501001;;OFFICE 23 EMPREENDIMENTOS IMOBILIÁRIOS  66.970 mês\nESPLANADA IMÓVEIS 17.000 mês;83970;83970;83970;83970;83970;83970;83970;83970;83970;83970;83970;83970
2021;C0600RSAES;5200501003;;IFORTIX,  MULBAUER, VOLNEI, ARAS, etc\nEJR ENGENHARIA LTDA;5417;5417;5417;5417;5417;5417;5417;5417;5417;5417;5417;5417
2021;C0600RSAES;5200502001;;Mantive orçamento de 2020;22220;22220;22220;22220;22220;22220;22220;22220;22220;22220;22220;22220
2021;C0600RSAES;5200502007;;FABESUL DISTRIBUIDORA LTDA\nUPPER MARKETING PROMOCIONAL EIRELI\nM.N. ZANELLA & CIA LTDA   (RS)  07455933000pai112;5665;5665;5665;5665;5665;5665;5665;5665;5665;5665;5665;5665
2021;C0600RSAES;5200502009;;;125;125;125;125;125;125;125;125;125;125;125;125
2021;C0600RSAES;5200503002;30;FABESUL DISTRIBUIDORA LTDA 1200 mês\nFRENTE E VERSO GRAFICA E ARTE LTDA 500 mês;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700
2021;C0600RSAES;5200503004;30;DISTRIBUIDORAS DE BEBIDA BELLA AGUA 800\nESTILO PACK PRODUTOS SUST. LTDA 330\nFABESUL DISTRIBUIDORA LTDA 1400\nEletrônicos diversos (microondas, máquina de lavar, etc) 250\nTalheres 13;4926;4926;4926;4926;4926;4926;4926;4926;4926;4926;4926;4926
2021;C0600RSAES;5200503008;;Certificados Extras para possíveis movimentações/admissões de certificadores\nLIDER CERTIFICADOS DIGITAIS LTDA;72;72;72;72;72;72;72;72;72;72;72;72
2021;C0600RSAES;5200504006;30;Segurança escritório;150;150;150;150;150;150;150;150;150;150;150;150
2021;C0600RSAES;5200504018;;IRON MOUNTAIN DO BRASIL LTDA\nmantive orçamento de 2019;9584;9584;9584;9584;9584;9584;9584;9584;9584;9584;9584;9584
2021;C0600RSAES;5200504021;;;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0600RSAES;5200505002;;;45000;0;0;0;0;0;0;0;0;0;0;0
2021;C0600RSAPO;5200502004;;;2900;2900;2900;2900;2900;2900;2900;2900;2900;2900;2900;2900
2021;C0600RSAPO;5200503002;30;Material de escritório;50;0;50;0;50;0;50;0;50;0;50;0
2021;C0600RSAPO;5200503005;30;(Reunião almoço mensal com equipe);280;280;280;280;280;280;280;280;280;280;280;280
2021;C0600RSAPO;5200503009;;Imobilizado de Pequeno Valor\nObs: Headset e tiara recepção\n2 telas computador para recepção;2000;70;70;70;70;70;70;70;70;70;70;70
2021;C0600RSAPO;5200503011;;Troca uniformes nas estações;750;750;750;750;750;750;750;750;750;750;750;750
2021;C0600RSAPO;5200504019;30;Transporte equipe para eventual greve;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0600RSAPO;5200504019;31;(pendente)\nObs: Coletas eventuais via boy;30;30;30;30;30;30;30;30;30;30;30;30
2021;C0600RSAPV;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0600RSAPV;5200503008;;RECONHECIMENTO DE FIRMA, ASSINATURA DIGITAL, ETC.;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0600RSAPV;5200504019;30;CYRELA_UBER\n99 TAXIS DESENVOLVIMENTO DE SOFTWARE;235;235;235;235;235;235;235;235;235;235;235;235
2021;C0600RSCOB;5200502004;;;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0600RSCOB;5200503002;30;Material de escritório.....;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600RSCOB;5200503003;;;220;220;220;220;220;220;220;220;220;220;220;220
2021;C0600RSCOB;5200503005;30;despesa com deslocamentos;450;450;450;450;450;450;450;450;450;450;450;450
2021;C0600RSCOB;5200504019;30;Coleta e retirada de documentos....;9000;9000;9000;9000;9000;9000;9000;9000;9000;9000;9000;9000
2021;C0600RSCRE;5200503003;;COMPRA DAS NOVAS FICHAS CADASTRAIS PARA OS CLIENTES;250;250;250;250;250;250;250;250;250;250;250;250
2021;C0600RSCRE;5200503005;30;Obs: ALIMENTAÇÃO NOS PLANTÕES DO CRÉDITO FINAL DE SEMANA, TAXI PARA LOCOMOÇÃO DOS PLANTONISTAS PARA OS PLANTÕES.;280;280;280;280;280;280;280;280;280;280;280;280
2021;C0600RSCTR;5200502004;;;10;10;10;10;10;10;10;10;10;10;10;10
2021;C0600RSCTR;5200503002;30;MATERIAIS DIVERSOS;10;10;10;10;10;10;10;10;10;10;10;10
2021;C0600RSCTR;5200503003;;;0;0;200;0;0;0;0;0;0;0;0;0
2021;C0600RSCTR;5200503005;30;UBER E ALIMENTAÇÃO HORAS EXTRAS;80;80;80;80;80;80;80;80;80;80;80;80
2021;C0600RSCTR;5200504012;30;ALUGUEL PARA REUNIÕES COM LÍDERES;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600RSCTR;5200504019;30;CORRESPONDÊNCIA COM SÓCIOS;5;5;5;5;5;5;5;5;5;5;5;5
2021;C0600RSDIR;5200208013;;Despesas com condomínio, luz, internet, IPTU, lavanderia, limpeza apartamento e alimentação;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2021;C0600RSDIR;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2021;C0600RSDIR;5200503002;30;Fabesul Materias de escritório (pendente)\nObs: Materiasi uso diário;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600RSDIR;5200503003;;Obs: Safe Park - visitas Rodrigo;500;500;500;500;500;500;500;500;500;500;500;500
2021;C0600RSDIR;5200503005;30;(Almoço Diretoria e eventuais convidados);8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000
2021;C0600RSDIR;5200503005;31;Obs: Frutas para convidados diretoria;400;400;400;400;400;400;400;400;400;400;400;400
2021;C0600RSDIR;5200503005;32;Obs: Almoços para Raphael, Efraim e sr Elie;200;200;200;200;200;200;200;200;200;200;200;200
2021;C0600RSDIR;5200503005;33;Obs: Cafés diretoria e visita;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0600RSDIR;5200503007;;;3750;3750;3750;3750;3750;3750;3750;3750;3750;3750;3750;3750
2021;C0600RSDIR;5200503013;;NET Sala Diretoria 1: R$180,00 mensal \nAssinatura Jornais impressões e digitais;830;830;830;830;830;830;830;830;830;830;830;830
2021;C0600RSDIR;5200504019;30;Obs: Entregas diretoria;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600RSFIN;5200502004;;;80;80;80;80;80;80;80;80;80;80;80;80
2021;C0600RSFIN;5200503002;30;Materiais de escritório - Ex. cola, caneta, saco plásticos, grampos, grafites, etc...;10;10;10;10;10;10;10;10;10;10;10;10
2021;C0600RSFIN;5200503005;30;Despesas com transportes e refeições equipe, possíveis plantões de lançamentos de NFS, fechamentos e redução das equipes em virtude férias.\nausências e ou alguma situação atípica.;20;20;20;20;20;20;20;20;20;20;20;20
2021;C0600RSFIN;5200504002;30;Consultas e monitoramento dos CNPJ's das SPE's da regional Sul.;500;500;500;500;500;500;500;500;500;500;500;500
2021;C0600RSFIN;5200504019;30;Serviços utilizados para retiradas de cheques Adm's em bancos, serviços Relacionados a cartórios baixas de protestos, coleta de certidões , retirada de anuências, saques F. Fixo, entrega e coleta de doctos. em geral (bancos).;600;400;400;400;400;400;600;400;400;400;400;400
2021;C0600RSIFR;5200502004;;;10;10;10;10;10;10;10;10;10;10;10;10
2021;C0600RSIFR;5200503003;;;50;50;50;50;50;50;50;50;50;50;50;50
2021;C0600RSIFR;5200503005;30;TAXI PARA ATENDIMENTOS EXTERNOS CASO NECESSÁRIO.;100;100;80;80;80;80;80;80;80;80;80;80
2021;C0600RSIFR;5200503009;;COMPRA DE TECLADO, MOUSE, FITA DA ETIQUETADORA, CABOS\n2MIL referente a compra de um HD externo de 8T, para fins de Backup dos fileserver.;2900;900;900;900;900;900;900;900;900;900;900;900
2021;C0600RSIMP;5200502003;30;LINK MPLS POA 50MB;2600;2600;2600;2600;2600;2600;2600;2600;2600;2715;2715;2715
2021;C0600RSIMP;5200502003;31;SUPORTE MENSAL CENTRAL RS;1014;1014;1014;1014;1014;1014;1014;1014;1115;1115;1115;1115
2021;C0600RSIMP;5200502003;32;SUPORTE MENSAL CENTRAL CWB;795;795;795;795;795;795;795;795;875;875;875;875
2021;C0600RSIMP;5200502003;33;CALL POA;30;30;30;30;30;30;30;30;30;30;30;30
2021;C0600RSIMP;5200502003;34;E1 - ESCRITÓRIO;350;350;350;350;350;350;500;500;500;500;500;500
2021;C0600RSIMP;5200502003;35;TELEFONIA 51 33827000 POA;450;450;450;450;450;450;500;500;500;500;500;500
2021;C0600RSIMP;5200502003;36;TELEFONIA 41 30717777 CWB;524;524;524;524;524;524;524;524;524;524;524;524
2021;C0600RSIMP;5200502003;37;DNS - CYRELASUL;0;0;0;0;0;850;0;0;0;0;0;0
2021;C0600RSIMP;5200502003;38;INTERNET 100MB POA;1950;1950;1950;2048;2048;2048;2048;2048;2048;2048;2048;2048
2021;C0600RSIMP;5200502003;39;300MB WI FI ESCRITÓRIO RS;300;300;300;300;300;300;300;300;300;300;300;300
2021;C0600RSIMP;5200502003;40;150MB WI FI CURITIBA;280;280;280;280;280;280;280;280;280;280;280;280
2021;C0600RSIMP;5200502003;41;100MB POA - ANTIGA VIASAT;1700;1700;1700;1700;1700;1700;1700;1870;1870;1870;1870;1870
